"ensembl_gene_id"	"symbol"	"chromosome_name"	"start_position"	"end_position"
"16581"	"ENSMUSG00000110308"	"Gm45516"	"8"	63473900	63478081
"16582"	"ENSMUSG00000088419"	"Gm24236"	"8"	63561708	63561841
"16583"	"ENSMUSG00000109622"	"Gm45517"	"8"	63652006	63654473
"16584"	"ENSMUSG00000110300"	"Gm18645"	"8"	63975954	63978912
"16585"	"ENSMUSG00000095774"	"Or8g37"	"9"	39720156	39732293
"16586"	"ENSMUSG00000110678"	"Gm18645"	"8"	63975956	63978915
"16587"	"ENSMUSG00000113634"	"Gm36756"	"12"	100952882	100981081
"16588"	"ENSMUSG00000109999"	"Gm35368"	"8"	63998977	64005839
"16589"	"ENSMUSG00000109825"	"Gm45589"	"8"	64153897	64192611
"16590"	"ENSMUSG00000111541"	"Gm47219"	"9"	39733001	39733099
"16591"	"ENSMUSG00000080575"	"Mir1190"	"12"	100987932	100988027
"16592"	"ENSMUSG00000114113"	"Gm47639"	"12"	101005351	101009067
"16593"	"ENSMUSG00000031997"	"Trpc6"	"9"	8544143	8680742
"16594"	"ENSMUSG00000026818"	"Cel"	"2"	28445807	28453415
"16595"	"ENSMUSG00000031841"	"Cdh13"	"8"	119010472	120051660
"16596"	"ENSMUSG00002075129"	"Gm54770"	"12"	35358890	35359003
"16597"	"ENSMUSG00000090030"	"A430072P03Rik"	"5"	107873023	107876667
"16598"	"ENSMUSG00000119582"	"Gm26071"	"12"	35491189	35491295
"16599"	"ENSMUSG00000060073"	"Psma3"	"12"	71021395	71043121
"16600"	"ENSMUSG00000029445"	"Hpd"	"5"	123309870	123320790
"16601"	"ENSMUSG00000086163"	"Gm14206"	"11"	100169532	100182112
"16602"	"ENSMUSG00000087265"	"Gm12349"	"11"	100182497	100184537
"16603"	"ENSMUSG00000053852"	"Adgrg4"	"X"	55915523	56046918
"16604"	"ENSMUSG00000050944"	"Efcab5"	"11"	76980741	77079794
"16605"	"ENSMUSG00000039738"	"Slx4"	"16"	3796969	3821634
"16606"	"ENSMUSG00000105011"	"Gm43210"	"3"	130333138	130339289
"16607"	"ENSMUSG00000105760"	"Gm43211"	"3"	130355591	130357489
"16608"	"ENSMUSG00000105520"	"Gm42837"	"3"	130385770	130388598
"16609"	"ENSMUSG00000074604"	"Mgst2"	"3"	51567781	51590098
"16610"	"ENSMUSG00000087667"	"Gm13381"	"2"	28452209	28466710
"16611"	"ENSMUSG00000025157"	"Zdhhc16"	"19"	41921919	41932543
"16612"	"ENSMUSG00000111602"	"Gm32014"	"9"	8644074	8740989
"16613"	"ENSMUSG00000026816"	"Gtf3c5"	"2"	28456323	28473763
"16614"	"ENSMUSG00000093934"	"Or8g2b"	"9"	39748172	39752577
"16615"	"ENSMUSG00000094449"	"Or8g55"	"9"	39777718	39785947
"16616"	"ENSMUSG00000110662"	"Gm45722"	"8"	119108465	119108930
"16617"	"ENSMUSG00000119036"	"Gm24035"	"8"	119153232	119153338
"16618"	"ENSMUSG00000110548"	"Gm45721"	"8"	119333866	119337238
"16619"	"ENSMUSG00000110667"	"Gm45720"	"8"	119337728	119342618
"16620"	"ENSMUSG00000004056"	"Akt2"	"7"	27290977	27340251
"16621"	"ENSMUSG00000087707"	"Gm22999"	"8"	119453639	119453726
"16622"	"ENSMUSG00000031839"	"Hsbp1"	"8"	120071227	120075661
"16623"	"ENSMUSG00000031870"	"Pgr"	"9"	8899834	8968612
"16624"	"ENSMUSG00000103527"	"Gm37261"	"3"	51580222	51581322
"16625"	"ENSMUSG00000061143"	"Maml3"	"3"	51593328	52012497
"16626"	"ENSMUSG00000031298"	"Adgrg2"	"X"	159173686	159281066
"16627"	"ENSMUSG00000108199"	"Gm44249"	"6"	92121470	92123274
"16628"	"ENSMUSG00000001630"	"Stk38l"	"6"	146626493	146680310
"16629"	"ENSMUSG00000104606"	"Gm43409"	"5"	123326764	123329651
"16630"	"ENSMUSG00000074603"	"Gm10729"	"3"	51601137	51602511
"16631"	"ENSMUSG00000110470"	"Gm45723"	"8"	120105435	120113276
"16632"	"ENSMUSG00000102732"	"Gm37342"	"3"	51664545	51669509
"16633"	"ENSMUSG00000102539"	"Gm37229"	"3"	51720372	51726730
"16634"	"ENSMUSG00000031698"	"Mylk3"	"8"	86050932	86112974
"16635"	"ENSMUSG00000029110"	"Rnf4"	"5"	34493633	34512973
"16636"	"ENSMUSG00002076132"	"Gm55090"	"3"	51736333	51736449
"16637"	"ENSMUSG00000103284"	"3110080O07Rik"	"3"	51736806	51737826
"16638"	"ENSMUSG00000103484"	"Gm38000"	"3"	51774766	51775980
"16639"	"ENSMUSG00000102620"	"Gm37675"	"3"	51780411	51783257
"16640"	"ENSMUSG00000102786"	"Gm38252"	"3"	51791697	51794312
"16641"	"ENSMUSG00000103701"	"Gm10728"	"3"	51814407	51816237
"16642"	"ENSMUSG00000104161"	"Gm20089"	"3"	51888362	51897496
"16643"	"ENSMUSG00000102147"	"Gm38055"	"3"	51895052	51897268
"16644"	"ENSMUSG00000103784"	"Gm37526"	"3"	51898762	51899380
"16645"	"ENSMUSG00000082550"	"Gm12344"	"11"	76998678	76999006
"16646"	"ENSMUSG00000028099"	"Polr3c"	"3"	96618806	96634944
"16647"	"ENSMUSG00000025159"	"Mms19"	"19"	41929525	41969596
"16648"	"ENSMUSG00000102038"	"Gm12345"	"11"	77040454	77041351
"16649"	"ENSMUSG00000109010"	"Gm45027"	"11"	77090951	77091645
"16650"	"ENSMUSG00000084790"	"Gm15879"	"16"	3850703	3855711
"16651"	"ENSMUSG00000024168"	"Tmem204"	"17"	25276676	25302565
"16652"	"ENSMUSG00000035530"	"Eif1"	"11"	100210711	100212922
"16653"	"ENSMUSG00000005980"	"Dnase1"	"16"	3854806	3857888
"16654"	"ENSMUSG00000078117"	"Gm16485"	"9"	8971792	8975774
"16655"	"ENSMUSG00000044292"	"Or10g7"	"9"	39903409	39906391
"16656"	"ENSMUSG00000059473"	"Or10g9"	"9"	39909299	39914761
"16657"	"ENSMUSG00000060254"	"Or10g9b"	"9"	39915644	39920878
"16658"	"ENSMUSG00000024170"	"Telo2"	"17"	25318544	25334941
"16659"	"ENSMUSG00000046678"	"Or10g6"	"9"	39932760	39941673
"16660"	"ENSMUSG00000111553"	"Gm18892"	"9"	39951187	39952067
"16661"	"ENSMUSG00000101963"	"1700001J11Rik"	"9"	39961661	39964324
"16662"	"ENSMUSG00000049010"	"Or10s1"	"9"	39985125	39990700
"16663"	"ENSMUSG00000044205"	"Or8b57"	"9"	39998204	40004891
"16664"	"ENSMUSG00000020780"	"Srp68"	"11"	116135992	116165043
"16665"	"ENSMUSG00000019256"	"Ahr"	"12"	35547973	35585037
"16666"	"ENSMUSG00000050730"	"Arhgap42"	"9"	8994330	9239106
"16667"	"ENSMUSG00000089055"	"Gm22675"	"2"	28485139	28485242
"16668"	"ENSMUSG00002075803"	"Gm55466"	"2"	28498207	28498298
"16669"	"ENSMUSG00000039063"	"Echdc3"	"2"	6193276	6217844
"16670"	"ENSMUSG00000108108"	"Gm44270"	"6"	146664079	146665312
"16671"	"ENSMUSG00000107788"	"Gm6266"	"6"	146683967	146684772
"16672"	"ENSMUSG00000014551"	"Mrps25"	"6"	92146506	92161014
"16673"	"ENSMUSG00000026815"	"Gfi1b"	"2"	28499462	28511994
"16674"	"ENSMUSG00000059654"	"Reg1"	"6"	78399694	78405650
"16675"	"ENSMUSG00000102801"	"Gm37478"	"1"	123291469	123294963
"16676"	"ENSMUSG00000102681"	"Gm37221"	"1"	123298901	123301907
"16677"	"ENSMUSG00000077472"	"Gm24791"	"1"	123317530	123317660
"16678"	"ENSMUSG00000104410"	"Gm37066"	"1"	123318840	123320900
"16679"	"ENSMUSG00000102521"	"Gm37781"	"1"	123384963	123388180
"16680"	"ENSMUSG00000104205"	"Gm37396"	"1"	123396179	123397673
"16681"	"ENSMUSG00000102902"	"Gm38263"	"1"	123487112	123490170
"16682"	"ENSMUSG00000101985"	"Gm28929"	"1"	123684287	123685479
"16683"	"ENSMUSG00000101994"	"Gm18875"	"1"	123732269	123733150
"16684"	"ENSMUSG00000102940"	"Gm37551"	"1"	123755028	123757888
"16685"	"ENSMUSG00000017165"	"Gast"	"11"	100225233	100227822
"16686"	"ENSMUSG00000103914"	"Gm38073"	"1"	124303315	124306979
"16687"	"ENSMUSG00000065340"	"Gm25578"	"1"	124418593	124418696
"16688"	"ENSMUSG00000101006"	"Gm28299"	"1"	124542928	124543333
"16689"	"ENSMUSG00000087125"	"A230108P19Rik"	"2"	6198062	6326422
"16690"	"ENSMUSG00000030017"	"Reg3g"	"6"	78443252	78445855
"16691"	"ENSMUSG00000102240"	"Gm37717"	"1"	124752439	124755465
"16692"	"ENSMUSG00000099574"	"1700121L03Rik"	"1"	125118019	125125192
"16693"	"ENSMUSG00000025939"	"Ube2w"	"1"	16611014	16689713
"16694"	"ENSMUSG00000087485"	"Gm13383"	"2"	6260757	6262077
"16695"	"ENSMUSG00000085253"	"Gm16833"	"9"	9236293	9260888
"16696"	"ENSMUSG00000020793"	"Galr2"	"11"	116171765	116174764
"16697"	"ENSMUSG00000118578"	"1700014B07Rik"	"2"	6327074	6327891
"16698"	"ENSMUSG00000088076"	"Gm22815"	"9"	9301396	9301457
"16699"	"ENSMUSG00000102423"	"Gm37465"	"3"	51908157	51911446
"16700"	"ENSMUSG00000045812"	"Or4d5"	"9"	40007811	40025502
"16701"	"ENSMUSG00000104339"	"C130089K02Rik"	"3"	51964706	51971665
"16702"	"ENSMUSG00000118502"	"Gm52964"	"11"	116176384	116179066
"16703"	"ENSMUSG00000045983"	"Eif4g1"	"16"	20487063	20511634
"16704"	"ENSMUSG00000065669"	"Gm22581"	"3"	96631581	96631716
"16705"	"ENSMUSG00000019232"	"Etnppl"	"3"	130411097	130431170
"16706"	"ENSMUSG00000020300"	"Cpeb4"	"11"	31822211	31885634
"16707"	"ENSMUSG00000074064"	"Mlycd"	"8"	120121617	120137841
"16708"	"ENSMUSG00000111061"	"Gm46102"	"9"	9355742	9583312
"16709"	"ENSMUSG00000111317"	"Gm47333"	"9"	9434597	9434898
"16710"	"ENSMUSG00000097940"	"Gm21392"	"6"	78459676	78460647
"16711"	"ENSMUSG00000111284"	"Gm47334"	"9"	9564092	9583569
"16712"	"ENSMUSG00000108073"	"Gm6072"	"6"	78473929	78474424
"16713"	"ENSMUSG00000040537"	"Adam22"	"5"	8122352	8418160
"16714"	"ENSMUSG00000049073"	"Or8d4"	"9"	40037604	40041480
"16715"	"ENSMUSG00000118890"	"Gm23727"	"6"	78888150	78888313
"16716"	"ENSMUSG00000101720"	"Gm29005"	"6"	78889588	78889907
"16717"	"ENSMUSG00000108072"	"Gm20362"	"6"	79009027	79012852
"16718"	"ENSMUSG00000065852"	"Gm22353"	"15"	38058529	38058664
"16719"	"ENSMUSG00000040541"	"Tmem225"	"9"	40059418	40062170
"16720"	"ENSMUSG00000107772"	"Gm5311"	"6"	79025099	79025807
"16721"	"ENSMUSG00000115680"	"Gm35167"	"15"	38184253	38202461
"16722"	"ENSMUSG00000038914"	"Dido1"	"2"	180299757	180351792
"16723"	"ENSMUSG00000061923"	"Odf1"	"15"	38219447	38226979
"16724"	"ENSMUSG00000014550"	"Rbsn"	"6"	92163693	92191906
"16725"	"ENSMUSG00000113741"	"Gm48236"	"12"	35584420	35640445
"16726"	"ENSMUSG00000053626"	"Tll1"	"8"	64467965	64659305
"16727"	"ENSMUSG00000102457"	"Gm38342"	"1"	16688784	16691763
"16728"	"ENSMUSG00000113580"	"Gm48237"	"12"	35596030	35598131
"16729"	"ENSMUSG00000115525"	"Gm5213"	"15"	38238353	38238903
"16730"	"ENSMUSG00000113548"	"Gm34047"	"12"	35652543	35744681
"16731"	"ENSMUSG00002075169"	"Gm54780"	"15"	38238816	38238924
"16732"	"ENSMUSG00000096141"	"Dnah7a"	"1"	53436165	53745943
"16733"	"ENSMUSG00000115307"	"Gm49313"	"15"	38239946	38255554
"16734"	"ENSMUSG00000113985"	"9130015A21Rik"	"12"	35722281	35745117
"16735"	"ENSMUSG00000115057"	"Gm8705"	"15"	38243608	38244492
"16736"	"ENSMUSG00000115437"	"Gm49314"	"15"	38275644	38276685
"16737"	"ENSMUSG00000037465"	"Klf10"	"15"	38291707	38300950
"16738"	"ENSMUSG00000051095"	"Or6x1"	"9"	40092216	40101430
"16739"	"ENSMUSG00000113833"	"Gm48264"	"12"	35796228	35798246
"16740"	"ENSMUSG00000114058"	"Gm46317"	"12"	35811384	35811776
"16741"	"ENSMUSG00000025602"	"Zfp202"	"9"	40103612	40124900
"16742"	"ENSMUSG00000114167"	"Gm7002"	"12"	35822950	35825114
"16743"	"ENSMUSG00000114090"	"Gm9472"	"12"	35868738	35869263
"16744"	"ENSMUSG00000041846"	"Ppp4r3a"	"12"	101005668	101049961
"16745"	"ENSMUSG00000107618"	"Gm6261"	"6"	79518191	79518950
"16746"	"ENSMUSG00000032625"	"Thsd7a"	"6"	12311609	12749409
"16747"	"ENSMUSG00000115456"	"Gm35248"	"15"	38312537	38343383
"16748"	"ENSMUSG00000115405"	"Gm41307"	"15"	38385878	38404398
"16749"	"ENSMUSG00000115009"	"G930009F23Rik"	"15"	38436469	38455378
"16750"	"ENSMUSG00000084895"	"AA672651"	"8"	86065972	86066901
"16751"	"ENSMUSG00000064210"	"Ano6"	"15"	95688724	95872632
"16752"	"ENSMUSG00000039488"	"Cntn5"	"9"	9660896	10904780
"16753"	"ENSMUSG00000109579"	"Gm35521"	"8"	64861677	64870134
"16754"	"ENSMUSG00000076042"	"Mir710"	"8"	64967366	64967475
"16755"	"ENSMUSG00000036934"	"4921524J17Rik"	"8"	86135388	86159462
"16756"	"ENSMUSG00000020299"	"4930524B15Rik"	"11"	31915592	31929651
"16757"	"ENSMUSG00000104795"	"Gm42783"	"3"	96631842	96632636
"16758"	"ENSMUSG00000102808"	"5430420F09Rik"	"3"	51979010	51980808
"16759"	"ENSMUSG00000103655"	"Gm37202"	"3"	52041468	52129418
"16760"	"ENSMUSG00000109790"	"Gm45594"	"8"	86140904	86141144
"16761"	"ENSMUSG00000104055"	"Gm38132"	"3"	52093994	52095378
"16762"	"ENSMUSG00000103341"	"1700051O22Rik"	"8"	86159315	86159952
"16763"	"ENSMUSG00000103170"	"Gm37170"	"3"	52105669	52107910
"16764"	"ENSMUSG00000037852"	"Cpe"	"8"	65045576	65146088
"16765"	"ENSMUSG00000102510"	"Or14m1-ps1"	"3"	52144286	52154366
"16766"	"ENSMUSG00000041084"	"Ostc"	"3"	130489561	130503093
"16767"	"ENSMUSG00000037926"	"Ssh2"	"11"	77107113	77351046
"16768"	"ENSMUSG00000044172"	"Ptx4"	"17"	25339734	25344266
"16769"	"ENSMUSG00000105466"	"Gm42998"	"3"	130497228	130499598
"16770"	"ENSMUSG00000044167"	"Foxo1"	"3"	52175757	52260642
"16771"	"ENSMUSG00000110368"	"Gm45518"	"8"	65154141	65164110
"16772"	"ENSMUSG00000092405"	"Gm20402"	"3"	52175856	52176856
"16773"	"ENSMUSG00002075746"	"Gm27572"	"13"	108634918	108635172
"16774"	"ENSMUSG00000102844"	"Gm38034"	"3"	52189662	52191730
"16775"	"ENSMUSG00000074063"	"Osgin1"	"8"	120160863	120172995
"16776"	"ENSMUSG00002075385"	"Gm55019"	"13"	108635309	108635504
"16777"	"ENSMUSG00000059751"	"Rps3a3"	"13"	108807137	108807931
"16778"	"ENSMUSG00000028098"	"Rnf115"	"3"	96634980	96698954
"16779"	"ENSMUSG00000076946"	"Mir582"	"13"	109461278	109461358
"16780"	"ENSMUSG00000084651"	"Mir1904"	"13"	110040343	110040422
"16781"	"ENSMUSG00000021700"	"Rab3c"	"13"	110190721	110417530
"16782"	"ENSMUSG00000023805"	"Synj2"	"17"	5991555	6094565
"16783"	"ENSMUSG00000026094"	"Stk17b"	"1"	53794665	53824383
"16784"	"ENSMUSG00002076376"	"Gm55168"	"9"	9670946	9671046
"16785"	"ENSMUSG00000098408"	"Mir6237"	"9"	9894436	9894526
"16786"	"ENSMUSG00002076070"	"Gm55169"	"9"	10290483	10290592
"16787"	"ENSMUSG00002076846"	"Gm55170"	"9"	10295052	10295161
"16788"	"ENSMUSG00000111648"	"Gm46103"	"9"	10475940	10476280
"16789"	"ENSMUSG00000111209"	"Gm7529"	"9"	10734645	10736541
"16790"	"ENSMUSG00000109590"	"Gm32710"	"9"	10904350	10907823
"16791"	"ENSMUSG00000111568"	"Gm18488"	"9"	11014455	11014818
"16792"	"ENSMUSG00000110951"	"Gm47001"	"9"	11102518	11119403
"16793"	"ENSMUSG00000111691"	"Gm47002"	"9"	11148605	11167500
"16794"	"ENSMUSG00000110942"	"Gm47029"	"9"	11238609	11238875
"16795"	"ENSMUSG00000110734"	"Gm18934"	"9"	11277005	11278048
"16796"	"ENSMUSG00000111503"	"Gm47034"	"9"	11516867	11584850
"16797"	"ENSMUSG00000110858"	"Gm18160"	"9"	11527584	11528410
"16798"	"ENSMUSG00000111458"	"Gm47035"	"9"	11541740	11541994
"16799"	"ENSMUSG00000111111"	"Gm47037"	"9"	11975658	11978254
"16800"	"ENSMUSG00000111810"	"Gm29785"	"9"	12233999	12234381
"16801"	"ENSMUSG00002075479"	"Gm55197"	"4"	131719529	131719600
"16802"	"ENSMUSG00000084869"	"Gm13063"	"4"	131775489	131776272
"16803"	"ENSMUSG00002074896"	"Gm55171"	"9"	12780170	12780290
"16804"	"ENSMUSG00000111552"	"Gm7570"	"9"	12819530	12820227
"16805"	"ENSMUSG00000103454"	"Gm34303"	"3"	52332829	52333069
"16806"	"ENSMUSG00000070717"	"Gm10300"	"4"	131802008	131804303
"16807"	"ENSMUSG00000098228"	"Gm21070"	"9"	12865438	12866422
"16808"	"ENSMUSG00000105976"	"Gm42782"	"3"	96691641	96692162
"16809"	"ENSMUSG00000083368"	"Gm13214"	"4"	131821202	131821609
"16810"	"ENSMUSG00000102796"	"Gm37711"	"4"	131832141	131836674
"16811"	"ENSMUSG00000103965"	"Gm30173"	"3"	52424385	52457640
"16812"	"ENSMUSG00000050511"	"Oprd1"	"4"	131838037	131871797
"16813"	"ENSMUSG00000070490"	"Gm10293"	"3"	52520256	52521257
"16814"	"ENSMUSG00000031700"	"Gpt2"	"8"	86219205	86254189
"16815"	"ENSMUSG00000039087"	"Rreb1"	"13"	37962376	38135981
"16816"	"ENSMUSG00000119552"	"Gm22798"	"3"	52630070	52630176
"16817"	"ENSMUSG00000102785"	"Gm2447"	"3"	52647137	52684077
"16818"	"ENSMUSG00000032580"	"Rbm5"	"9"	107617570	107648195
"16819"	"ENSMUSG00000108027"	"Gm44271"	"6"	79665828	79687897
"16820"	"ENSMUSG00000096887"	"Gm20594"	"6"	79794899	79795347
"16821"	"ENSMUSG00000081394"	"Gm13215"	"4"	131875724	131876195
"16822"	"ENSMUSG00000083794"	"Gm16123"	"6"	12565517	12567221
"16823"	"ENSMUSG00000040025"	"Ythdf2"	"4"	131912223	131939614
"16824"	"ENSMUSG00000038304"	"Cd160"	"3"	96706079	96736667
"16825"	"ENSMUSG00000005892"	"Trh"	"6"	92219042	92221631
"16826"	"ENSMUSG00000102405"	"Gm37863"	"1"	53830360	53831816
"16827"	"ENSMUSG00000026341"	"Actr3"	"1"	125320642	125363464
"16828"	"ENSMUSG00000086739"	"Gm4409"	"6"	79903397	80000139
"16829"	"ENSMUSG00000077649"	"Gm24989"	"11"	77135754	77135841
"16830"	"ENSMUSG00000108140"	"Gm44803"	"6"	92248398	92248553
"16831"	"ENSMUSG00000107422"	"Gm44129"	"6"	12608995	12658955
"16832"	"ENSMUSG00002075762"	"Gm54938"	"6"	12742898	12743017
"16833"	"ENSMUSG00000108279"	"Gm44024"	"6"	92257899	92258374
"16834"	"ENSMUSG00000083620"	"Gm15529"	"6"	12857396	12858389
"16835"	"ENSMUSG00000000538"	"Tom1l2"	"11"	60117540	60243731
"16836"	"ENSMUSG00000036231"	"Agr3"	"12"	35975619	35999735
"16837"	"ENSMUSG00000108050"	"Gm44472"	"6"	12917524	12918466
"16838"	"ENSMUSG00000098052"	"Gm5300"	"6"	13055594	13056596
"16839"	"ENSMUSG00000052581"	"Lrrtm4"	"6"	79995860	80787124
"16840"	"ENSMUSG00000031604"	"Msmo1"	"8"	65171173	65186826
"16841"	"ENSMUSG00000062006"	"Rpl34"	"3"	130520480	130524047
"16842"	"ENSMUSG00002075354"	"Gm55199"	"4"	131945750	131945839
"16843"	"ENSMUSG00000083757"	"Rps15a-ps4"	"4"	131947299	131947800
"16844"	"ENSMUSG00000115522"	"Gm49173"	"15"	95699914	95702282
"16845"	"ENSMUSG00000078648"	"Gm17546"	"15"	95722339	95727953
"16846"	"ENSMUSG00000039768"	"Dnajc11"	"4"	152018148	152066594
"16847"	"ENSMUSG00000092054"	"Kif4-ps"	"12"	101111873	101116017
"16848"	"ENSMUSG00002075349"	"Gm54785"	"15"	95777597	95777698
"16849"	"ENSMUSG00000098167"	"Gm18848"	"12"	101171982	101172773
"16850"	"ENSMUSG00000115049"	"Gm49172"	"15"	95870620	95892010
"16851"	"ENSMUSG00000078925"	"D030018L15Rik"	"15"	95949484	95977434
"16852"	"ENSMUSG00000020581"	"Agr2"	"12"	36042906	36054086
"16853"	"ENSMUSG00000097536"	"2610037D02Rik"	"15"	96032700	96182376
"16854"	"ENSMUSG00000097619"	"4833422M21Rik"	"15"	96129751	96152565
"16855"	"ENSMUSG00000031701"	"Dnaja2"	"8"	86264262	86281973
"16856"	"ENSMUSG00000062542"	"Syt9"	"7"	106969935	107147863
"16857"	"ENSMUSG00000107498"	"Gm44240"	"6"	80025659	80028312
"16858"	"ENSMUSG00000107996"	"Gm44228"	"6"	80194434	80196459
"16859"	"ENSMUSG00000107905"	"Gm44230"	"6"	80245479	80249028
"16860"	"ENSMUSG00000108264"	"Gm20371"	"6"	80279596	80281351
"16861"	"ENSMUSG00000037458"	"Azin1"	"15"	38487671	38519510
"16862"	"ENSMUSG00000107840"	"Gm44241"	"6"	80296175	80297836
"16863"	"ENSMUSG00000108088"	"Gm44229"	"6"	80422333	80424819
"16864"	"ENSMUSG00000107826"	"Gm44242"	"6"	80491577	80494297
"16865"	"ENSMUSG00000105789"	"Gm42997"	"3"	130524109	130565292
"16866"	"ENSMUSG00000108173"	"Gm44231"	"6"	80632012	80636086
"16867"	"ENSMUSG00000108040"	"Gm43900"	"6"	80804119	80806787
"16868"	"ENSMUSG00000106260"	"Gm43524"	"3"	130551110	130551407
"16869"	"ENSMUSG00000110341"	"Gm45424"	"8"	86326461	86329760
"16870"	"ENSMUSG00000113178"	"Mylf-ps"	"12"	101188256	101188676
"16871"	"ENSMUSG00000105716"	"Gm43522"	"3"	130552914	130555760
"16872"	"ENSMUSG00000109731"	"Gm45425"	"8"	86332091	86337390
"16873"	"ENSMUSG00000029571"	"Tmem106b"	"6"	13069758	13089268
"16874"	"ENSMUSG00000119861"	"Gm22749"	"12"	101189851	101189957
"16875"	"ENSMUSG00000031837"	"Necab2"	"8"	120173458	120199379
"16876"	"ENSMUSG00000106095"	"2010110G14Rik"	"3"	130632104	130730986
"16877"	"ENSMUSG00000020577"	"Tspan13"	"12"	36064556	36092499
"16878"	"ENSMUSG00000104109"	"Gm30292"	"3"	52696425	52705206
"16879"	"ENSMUSG00000104984"	"Gm5982"	"3"	130640111	130640622
"16880"	"ENSMUSG00000104401"	"Gm20750"	"3"	52814177	52835087
"16881"	"ENSMUSG00000063594"	"Gng8"	"7"	16625711	16629361
"16882"	"ENSMUSG00000104557"	"Gm36520"	"3"	130660928	130662426
"16883"	"ENSMUSG00000103886"	"Gm37007"	"3"	52867469	52867787
"16884"	"ENSMUSG00002075059"	"Gm55104"	"3"	130664598	130664725
"16885"	"ENSMUSG00000105769"	"Gm43351"	"3"	130667722	130670473
"16886"	"ENSMUSG00000105628"	"Gm43350"	"3"	130678500	130679210
"16887"	"ENSMUSG00000104579"	"5830437K03Rik"	"3"	130695314	130696692
"16888"	"ENSMUSG00000106249"	"Gm43349"	"3"	130717132	130718486
"16889"	"ENSMUSG00000105558"	"Gm5855"	"3"	130723015	130724319
"16890"	"ENSMUSG00000104859"	"A430072C10Rik"	"3"	130817488	130820019
"16891"	"ENSMUSG00000106086"	"Lef1os1"	"3"	130902675	130905739
"16892"	"ENSMUSG00000038298"	"Pdzk1"	"3"	96736600	96778242
"16893"	"ENSMUSG00000059301"	"Gm5434"	"12"	36140378	36141828
"16894"	"ENSMUSG00000048118"	"Arid4a"	"12"	71062764	71145366
"16895"	"ENSMUSG00000119719"	"Gm22502"	"2"	180339856	180339962
"16896"	"ENSMUSG00000027573"	"Gid8"	"2"	180351910	180360526
"16897"	"ENSMUSG00000118518"	"Gm52980"	"7"	27342523	27349693
"16898"	"ENSMUSG00000108592"	"Gm38973"	"7"	27348851	27350484
"16899"	"ENSMUSG00000051041"	"Olfml1"	"7"	107166653	107190301
"16900"	"ENSMUSG00000034224"	"Slc38a8"	"8"	120206341	120228437
"16901"	"ENSMUSG00000107691"	"Gm43901"	"6"	81397787	81398239
"16902"	"ENSMUSG00000065212"	"Gm26264"	"6"	81615292	81615450
"16903"	"ENSMUSG00000109374"	"Gm44773"	"7"	107192157	107192713
"16904"	"ENSMUSG00000077643"	"Gm24985"	"6"	13111298	13111426
"16905"	"ENSMUSG00000030553"	"Pgpep1l"	"7"	67886358	67913981
"16906"	"ENSMUSG00000107419"	"Gm38839"	"6"	81652927	81692213
"16907"	"ENSMUSG00000089445"	"Gm22530"	"6"	81783772	81783889
"16908"	"ENSMUSG00000108202"	"Gm4874"	"6"	81817655	81818345
"16909"	"ENSMUSG00000023393"	"Slc17a9"	"2"	180367056	180384073
"16910"	"ENSMUSG00000107817"	"Gm38840"	"6"	81841225	81852845
"16911"	"ENSMUSG00000108194"	"1700097M23Rik"	"6"	81870799	81872320
"16912"	"ENSMUSG00000043017"	"Ptgir"	"7"	16640415	16644830
"16913"	"ENSMUSG00000106154"	"Mir7232"	"6"	81872571	81872644
"16914"	"ENSMUSG00000106253"	"Mir468"	"6"	81873580	81873657
"16915"	"ENSMUSG00000030020"	"Prickle2"	"6"	92347889	92683136
"16916"	"ENSMUSG00000102063"	"Gm28706"	"1"	125372304	125375135
"16917"	"ENSMUSG00000007944"	"Ttc9b"	"7"	27353340	27356771
"16918"	"ENSMUSG00000079658"	"Eloc"	"1"	16711949	16727266
"16919"	"ENSMUSG00000031605"	"Klhl2"	"8"	65192709	65302669
"16920"	"ENSMUSG00000030619"	"Eed"	"7"	89603862	89630191
"16921"	"ENSMUSG00000099110"	"Mir6951"	"15"	38490717	38490791
"16922"	"ENSMUSG00000115546"	"Gm49077"	"15"	38519030	38520295
"16923"	"ENSMUSG00000102106"	"2310043O21Rik"	"15"	38549587	38595178
"16924"	"ENSMUSG00000087550"	"Gm14343"	"2"	180408007	180417196
"16925"	"ENSMUSG00000115587"	"Gm29697"	"15"	38574240	38577951
"16926"	"ENSMUSG00000045493"	"Bhlhe23"	"2"	180416174	180418693
"16927"	"ENSMUSG00000114975"	"Gm49090"	"15"	38574963	38575068
"16928"	"ENSMUSG00000115491"	"Siah1-ps2"	"15"	38576049	38576893
"16929"	"ENSMUSG00000033237"	"Arid2"	"15"	96185399	96302873
"16930"	"ENSMUSG00000028901"	"Gmeb1"	"4"	131948336	131988913
"16931"	"ENSMUSG00000039046"	"Usp6nl"	"2"	6327478	6451201
"16932"	"ENSMUSG00000101404"	"1700009C05Rik"	"6"	81877445	81887781
"16933"	"ENSMUSG00000087223"	"4930442L01Rik"	"3"	96737142	96739412
"16934"	"ENSMUSG00000028096"	"Gpr89"	"3"	96775597	96812662
"16935"	"ENSMUSG00000098130"	"Gm17797"	"6"	92538758	92539754
"16936"	"ENSMUSG00000079679"	"Vwde"	"6"	13156298	13224964
